lake_id,period,region,dominant_landcover,nof_lake_type,lake_perimeter,lake_depth,lake_area,lake_number,lake_name,east_nzmg,north_nzmg,median_NH4N_mg/L^-1,band_classification_NH4N,exceeding_national_bottom_line_NH4N1.3,median_CHLA_mg/m^3,band_classification_CHLA,exceeding_national_bottom_line_CHLA12,median_SECCHI_metre,median_TN_mg/m^3,band_classification_TN,national_bottom_line_TN,exceeding_national_bottom_line_TN,median_TP_mg/m^3,band_classification_TP,exceeding_national_bottom_line_TP50,median_TLI3,band_classification_TLI3
34740,2013-2017,Hawke's Bay,Pastoral,Polymictic,384.57,11.69,10302.75,,,2806685,6145670,0.0177,A,FALSE,5.000118,C,FALSE,3.670346,623.8351,C,800,FALSE,21.65058,C,FALSE,4.258769,Eutrophic (poor)
34742,2013-2017,Hawke's Bay,Pastoral,Polymictic,595.78,14.84,16914.5,,,2811279,6143563,0.020726,A,FALSE,6.113699,C,FALSE,2.934954,677.0692,C,800,FALSE,23.17812,C,FALSE,4.396111,Eutrophic (poor)
34744,2013-2017,Hawke's Bay,Pastoral,Polymictic,518.79,13.76,11375.81,,,2810643,6145357,0.021267,A,FALSE,5.759204,C,FALSE,2.989104,587.7818,C,800,FALSE,11.5561,B,FALSE,3.924137,Mesotrophic (average)
34895,2013-2017,Hawke's Bay,Pastoral,Polymictic,513.53,13.68,19601.25,,,2811295,6148193,0.020372,A,FALSE,5.038621,C,FALSE,3.667835,588.2175,C,800,FALSE,21.08425,C,FALSE,4.29182,Eutrophic (poor)
34942,2013-2017,Hawke's Bay,Pastoral,Polymictic,461.66,12.91,11542.31,,,2815362,6152766,0.019813,A,FALSE,5.158478,C,FALSE,3.970417,557.8144,C,800,FALSE,20.20272,C,FALSE,4.190133,Eutrophic (poor)
34979,2013-2017,Hawke's Bay,Pastoral,Polymictic,485.9,13.28,14517.44,,,2812851,6156988,0.019232,A,FALSE,4.49003,B,FALSE,5.637176,436.57,B,800,FALSE,20.56581,C,FALSE,4.088562,Eutrophic (poor)
35180,2013-2017,Hawke's Bay,Pastoral,Polymictic,477.67,13.15,12922,,,2795093,6170791,0.005428,A,FALSE,3.480185,B,FALSE,7.986871,315.8505,B,800,FALSE,12.15808,B,FALSE,3.858423,Mesotrophic (average)
35312,2013-2017,Hawke's Bay,Pastoral,Stratified,734.76,16.63,18743.19,,,2818929,6134424,0.007362,A,FALSE,5.906141,C,FALSE,2.647141,673.743,C,750,FALSE,18.83465,B,FALSE,4.153336,Eutrophic (poor)
35328,2013-2017,Hawke's Bay,Pastoral,Stratified,735.55,16.64,26155.31,,,2821735,6134589,0.008369,A,FALSE,5.234739,C,FALSE,2.761184,693.6901,C,750,FALSE,19.97684,B,FALSE,4.255015,Eutrophic (poor)
35406,2013-2017,Hawke's Bay,Pastoral,Stratified,627.81,15.27,13045.63,,,2823056,6142768,0.010115,A,FALSE,5.586135,C,FALSE,2.885973,662.6491,C,750,FALSE,25.83034,C,FALSE,4.324122,Eutrophic (poor)
35422,2013-2017,Hawke's Bay,Pastoral,Stratified,4186.81,42.94,309800.5,,,2831452,6135860,0.011091,A,FALSE,5.153626,C,FALSE,2.784245,597.9458,C,750,FALSE,21.60649,C,FALSE,4.138219,Eutrophic (poor)
35424,2013-2017,Hawke's Bay,Pastoral,Stratified,1310.89,22.8,42194.69,,,2831363,6136533,0.010523,A,FALSE,6.606983,C,FALSE,2.766647,673.847,C,750,FALSE,25.68736,C,FALSE,4.433437,Eutrophic (poor)
35438,2013-2017,Hawke's Bay,Pastoral,Polymictic,519.94,13.78,11553.75,,,2834354,6135416,0.016456,A,FALSE,6.882636,C,FALSE,2.672464,559.4348,C,800,FALSE,22.02993,C,FALSE,4.282824,Eutrophic (poor)
35441,2013-2017,Hawke's Bay,Pastoral,Stratified,680.92,15.96,13735.63,,,2830704,6137219,0.011472,A,FALSE,6.132222,C,FALSE,2.612698,652.4999,C,750,FALSE,23.56189,C,FALSE,4.336813,Eutrophic (poor)
35479,2013-2017,Hawke's Bay,Pastoral,Polymictic,592.97,14.8,10770.69,,,2840931,6134846,0.008922,A,FALSE,6.886769,C,FALSE,2.716358,601.174,C,800,FALSE,23.32419,C,FALSE,4.33788,Eutrophic (poor)
35496,2013-2017,Hawke's Bay,Pastoral,Stratified,1106.41,20.79,16529.13,,,2837052,6138531,0.014535,A,FALSE,7.007845,C,FALSE,2.678808,635.4784,C,750,FALSE,21.18601,C,FALSE,4.368315,Eutrophic (poor)
35530,2013-2017,Hawke's Bay,Pastoral,Stratified,750.38,16.82,14147.63,,,2835102,6142151,0.010108,A,FALSE,6.448897,C,FALSE,2.731174,498.5861,C,750,FALSE,19.61714,B,FALSE,4.232416,Eutrophic (poor)
35555,2013-2017,Hawke's Bay,Pastoral,Stratified,613.68,15.08,18666.69,,,2837052,6140189,0.007823,A,FALSE,6.807882,C,FALSE,2.891186,526.1916,C,750,FALSE,18.31962,B,FALSE,4.108007,Eutrophic (poor)
35590,2013-2017,Hawke's Bay,Exotic forest,Polymictic,601.47,14.91,15784,,,2839321,6144192,0.011095,A,FALSE,6.734659,C,FALSE,2.435689,585.0818,C,800,FALSE,23.78351,C,FALSE,4.291473,Eutrophic (poor)
35606,2013-2017,Hawke's Bay,Pastoral,Stratified,1242.26,22.14,80623.63,,,2823246,6147775,0.013223,A,FALSE,6.052155,C,FALSE,2.81912,753.2621,D,750,TRUE,28.14126,C,FALSE,4.435166,Eutrophic (poor)
35645,2013-2017,Hawke's Bay,Pastoral,Polymictic,595.87,14.84,17190.38,,,2824174,6151804,0.010156,A,FALSE,5.579334,C,FALSE,2.856755,658.1926,C,800,FALSE,21.27157,C,FALSE,4.350378,Eutrophic (poor)
35646,2013-2017,Hawke's Bay,Pastoral,Stratified,1476.98,24.33,65099.19,,,2821507,6153328,0.010545,A,FALSE,3.426616,B,FALSE,4.362822,394.6919,C,750,FALSE,24.20518,C,FALSE,3.903364,Mesotrophic (average)
35656,2013-2017,Hawke's Bay,Pastoral,Polymictic,482.04,13.22,13002,,,2824235,6155714,0.010352,A,FALSE,6.003056,C,FALSE,2.796229,644.3153,C,800,FALSE,27.23249,C,FALSE,4.325666,Eutrophic (poor)
35662,2013-2017,Hawke's Bay,Pastoral,Stratified,4277.4,43.44,1040000,,,2827035,6151563,0.015265,A,FALSE,9.704569,C,FALSE,1.177044,946.3155,D,750,TRUE,39.88499,C,FALSE,5.073071,Supertrophic (very poor)
35767,2013-2017,Hawke's Bay,Pastoral,Polymictic,487.92,13.31,14915.63,,,2833325,6156665,0.010496,A,FALSE,10.84067,C,FALSE,1.726198,813.3651,D,800,TRUE,30.17838,C,FALSE,4.821367,Eutrophic (poor)
35802,2013-2017,Hawke's Bay,Pastoral,Polymictic,405.29,12.03,10043.06,,,2827022,6169623,0.011762,A,FALSE,9.916774,C,FALSE,2.052242,748.7959,C,800,FALSE,26.02037,C,FALSE,4.57373,Eutrophic (poor)
35867,2013-2017,Hawke's Bay,Exotic forest,Polymictic,607.3,14.99,10021.88,,,2851990,6144280,0.012815,A,FALSE,13.33863,D,TRUE,1.200432,792.0672,C,800,FALSE,23.84682,C,FALSE,4.966409,Eutrophic (poor)
35933,2013-2017,Hawke's Bay,Pastoral,Stratified,636.69,15.38,14597.56,,,2880904,6225964,0.022139,A,FALSE,4.728175,B,FALSE,1.754073,773.2121,D,750,TRUE,19.72806,B,FALSE,4.356281,Eutrophic (poor)
35958,2013-2017,West Coast,Native,Polymictic,573.1,14.53,16582.5,,,2432161,5884491,0.006064,A,FALSE,1.695102,A,FALSE,8.221641,227.3095,A,800,FALSE,11.07795,B,FALSE,2.762965,Oligotrophic (good)
35963,2013-2017,West Coast,Native,Stratified,810.98,17.55,39351.38,,,2437835,5886648,0.006808,A,FALSE,1.458341,A,FALSE,7.76086,231.434,B,750,FALSE,10.99445,B,FALSE,2.781772,Oligotrophic (good)
35965,2013-2017,West Coast,Native,Polymictic,442.17,12.61,12350.31,,,2427512,5889242,0.006056,A,FALSE,1.973408,A,FALSE,8.221641,227.3543,A,800,FALSE,11.34677,B,FALSE,2.772177,Oligotrophic (good)
35966,2013-2017,West Coast,Native,Polymictic,387.95,11.74,10124.88,,,2427445,5889797,0.007239,A,FALSE,1.958402,A,FALSE,8.508226,226.388,A,800,FALSE,11.24537,B,FALSE,2.772502,Oligotrophic (good)
35967,2013-2017,West Coast,Native,Polymictic,399.25,11.93,10242.31,,,2429680,5888177,0.007168,A,FALSE,1.584813,A,FALSE,8.398356,226.8788,A,800,FALSE,11.04272,B,FALSE,2.788616,Oligotrophic (good)
35968,2013-2017,West Coast,Native,Polymictic,581.47,14.64,19601.88,,,2429805,5889050,0.006,A,FALSE,1.984959,A,FALSE,8.360868,226.6054,A,800,FALSE,11.2559,B,FALSE,2.777195,Oligotrophic (good)
35969,2013-2017,West Coast,Native,Polymictic,407.32,12.06,12151.13,,,2428913,5889960,0.006504,A,FALSE,1.590145,A,FALSE,8.494808,226.5384,A,800,FALSE,11.01432,B,FALSE,2.76867,Oligotrophic (good)
35973,2013-2017,West Coast,Native,Stratified,864.53,18.17,34077.94,,,2433395,5892120,0.006808,A,FALSE,1.958402,A,FALSE,8.046548,227.8343,B,750,FALSE,11.25986,B,FALSE,2.773314,Oligotrophic (good)
35974,2013-2017,West Coast,Native,Stratified,1134.21,21.07,65827.44,,,2438503,5887890,0.006666,A,FALSE,1.839518,A,FALSE,8.493537,235.6026,B,750,FALSE,11.25102,B,FALSE,2.721774,Oligotrophic (good)
35975,2013-2017,West Coast,Native,Stratified,962.43,19.27,65350.88,,,2440149,5889628,0.006454,A,FALSE,1.820434,A,FALSE,8.457665,247.9884,B,750,FALSE,13.16681,B,FALSE,2.826846,Oligotrophic (good)
35976,2013-2017,West Coast,Native,Stratified,724.13,16.5,31518.56,,,2438932,5890425,0.0068,A,FALSE,1.654795,A,FALSE,7.76086,242.263,B,750,FALSE,11.11888,B,FALSE,2.782327,Oligotrophic (good)
36025,2013-2017,Otago,Pastoral,Stratified,889.57,18.46,39793.69,,,2218273,5430324,0.007644,A,FALSE,4.668083,B,FALSE,3.829644,423.6961,C,750,FALSE,20.44813,C,FALSE,4.00101,Eutrophic (poor)
36030,2013-2017,Otago,Pastoral,Stratified,623.18,15.2,11572.81,,,2228301,5428838,0.007086,A,FALSE,4.670238,B,FALSE,3.953206,486.7016,C,750,FALSE,24.02373,C,FALSE,4.131314,Eutrophic (poor)
36032,2013-2017,Otago,Pastoral,Stratified,663.24,15.73,25598.19,,,2227039,5429574,0.009949,A,FALSE,4.883176,B,FALSE,3.657344,514.5451,C,750,FALSE,24.5098,C,FALSE,4.151429,Eutrophic (poor)
36033,2013-2017,Otago,Pastoral,Stratified,786.86,17.27,17420.94,,,2227303,5429870,0.006568,A,FALSE,3.370301,B,FALSE,5.028595,358.9913,C,750,FALSE,24.83781,C,FALSE,3.97987,Mesotrophic (average)
36046,2013-2017,Otago,Pastoral,Stratified,11506.16,74.49,4320000,,,2251576,5409030,0.013507,A,FALSE,8.706346,C,FALSE,0.831412,626.6993,C,750,FALSE,52.56567,D,TRUE,4.693469,Eutrophic (poor)
36088,2013-2017,Hawke's Bay,Pastoral,Stratified,1112.79,20.86,36589.63,,,2848100,6156598,0.011263,A,FALSE,8.058227,C,FALSE,2.634264,675.5237,C,750,FALSE,25.22334,C,FALSE,4.437874,Eutrophic (poor)
36096,2013-2017,Hawke's Bay,Pastoral,Stratified,5138.99,48.01,851493.2,,,2832119,6175790,0.015967,A,FALSE,16.62061,D,TRUE,1.121936,983.5752,D,750,TRUE,44.88028,C,FALSE,5.222401,Supertrophic (very poor)
36132,2013-2017,Hawke's Bay,Pastoral,Polymictic,397.4,11.9,11098.69,,,2820863,6164202,0.012451,A,FALSE,5.856465,C,FALSE,2.731174,752.8551,C,800,FALSE,23.69162,C,FALSE,4.359845,Eutrophic (poor)
36136,2013-2017,Hawke's Bay,Pastoral,Stratified,2286.51,30.88,12128.5,,,2827002,6164711,0.017089,A,FALSE,7.725837,C,FALSE,1.469695,1051.27,D,750,TRUE,25.62386,C,FALSE,4.850062,Eutrophic (poor)
36137,2013-2017,Hawke's Bay,Pastoral,Polymictic,434.03,12.48,13382.94,,,2825491,6165545,0.014232,A,FALSE,8.15754,C,FALSE,1.966278,833.6553,D,800,TRUE,24.60399,C,FALSE,4.522107,Eutrophic (poor)
36152,2013-2017,Hawke's Bay,Pastoral,Stratified,611.85,15.05,20983.81,,,2827326,6165115,0.014498,A,FALSE,8.440511,C,FALSE,1.386189,1019.374,D,750,TRUE,23.96743,C,FALSE,4.84798,Eutrophic (poor)
36173,2013-2017,Hawke's Bay,Pastoral,Polymictic,477.62,13.15,10571.88,,,2835927,6159707,0.040209,B,FALSE,3.687048,B,FALSE,1.0442,1153.93,D,800,TRUE,17.91553,B,FALSE,4.62222,Eutrophic (poor)
36174,2013-2017,Hawke's Bay,Pastoral,Stratified,656.23,15.64,11020.31,,,2835801,6159858,0.019785,A,FALSE,4.053199,B,FALSE,1.050916,1081.496,D,750,TRUE,19.19791,B,FALSE,4.622799,Eutrophic (poor)
36202,2013-2017,Hawke's Bay,Pastoral,Stratified,995.26,19.62,12415.5,,,2821727,6170132,0.009838,A,FALSE,7.533894,C,FALSE,2.832281,724.8382,C,750,FALSE,20.59517,C,FALSE,4.206726,Eutrophic (poor)
36215,2013-2017,Hawke's Bay,Pastoral,Stratified,9261.89,66.18,1110000,,,2828432,6173789,0.013539,A,FALSE,15.44034,D,TRUE,1.329823,892.1184,D,750,TRUE,31.62271,C,FALSE,5.155977,Supertrophic (very poor)
36275,2013-2017,Hawke's Bay,Pastoral,Stratified,1428.41,23.9,34035.69,,,2826704,6176230,0.011148,A,FALSE,10.49243,C,FALSE,1.39956,1040.739,D,750,TRUE,27.50127,C,FALSE,4.93443,Eutrophic (poor)
36285,2013-2017,Hawke's Bay,Pastoral,Stratified,2843.92,34.78,201756.1,,,2829650,6176714,0.014735,A,FALSE,14.74877,D,TRUE,1.414974,898.4742,D,750,TRUE,26.46802,C,FALSE,5.071533,Supertrophic (very poor)
36314,2013-2017,Hawke's Bay,Pastoral,Stratified,2179.05,30.08,103642.3,,,2830722,6174752,0.013828,A,FALSE,12.49065,D,TRUE,1.228067,1065.773,D,750,TRUE,26.79494,C,FALSE,5.09187,Supertrophic (very poor)
36315,2013-2017,Hawke's Bay,Pastoral,Stratified,626.55,15.25,24414.38,,,2831778,6174073,0.014907,A,FALSE,12.4347,D,TRUE,1.060167,1097.869,D,750,TRUE,23.17365,C,FALSE,5.100548,Supertrophic (very poor)
36316,2013-2017,Hawke's Bay,Urban area,Polymictic,509.94,13.63,14035.31,,,2836022,6169603,0.040259,B,FALSE,3.973933,B,FALSE,1.025039,1186.653,D,800,TRUE,18.07719,B,FALSE,4.679613,Eutrophic (poor)
36343,2013-2017,Hawke's Bay,Pastoral,Stratified,1816.67,27.24,69331.88,,,2849763,6165094,0.011754,A,FALSE,8.922921,C,FALSE,1.530139,990.9046,D,750,TRUE,25.63933,C,FALSE,4.922442,Eutrophic (poor)
36375,2013-2017,Hawke's Bay,Urban area,Stratified,802.07,17.45,19849.75,,,2849063,6170036,0.036788,B,FALSE,5.114609,C,FALSE,1.205165,1024.309,D,750,TRUE,20.86541,C,FALSE,4.714369,Eutrophic (poor)
36376,2013-2017,Hawke's Bay,Pastoral,Stratified,1334.36,23.02,24446.31,,,2848510,6170526,0.029062,A,FALSE,5.811828,C,FALSE,1.371332,1020.705,D,750,TRUE,26.93924,C,FALSE,4.690975,Eutrophic (poor)
36377,2013-2017,Hawke's Bay,Urban area,Polymictic,552.24,14.24,10823.19,,,2848995,6170316,0.036108,B,FALSE,4.712682,B,FALSE,1.308053,1027.002,D,800,TRUE,19.87049,B,FALSE,4.686588,Eutrophic (poor)
36429,2013-2017,Hawke's Bay,Pastoral,Stratified,680.72,15.95,23578.06,,,2786746,6183118,0.006603,A,FALSE,3.276425,B,FALSE,9.21289,343.8122,B,750,FALSE,13.03688,B,FALSE,3.804842,Mesotrophic (average)
36493,2013-2017,Hawke's Bay,Pastoral,Polymictic,576.53,14.57,13660.44,,,2809540,6181210,0.006719,A,FALSE,6.349941,C,FALSE,3.721242,475.9641,B,800,FALSE,16.71278,B,FALSE,3.978647,Mesotrophic (average)
36631,2013-2017,Hawke's Bay,Pastoral,Polymictic,529.49,13.91,14780.25,,,2816760,6185037,0.006472,A,FALSE,7.562603,C,FALSE,3.739879,520.2446,C,800,FALSE,19.00566,B,FALSE,4.094169,Eutrophic (poor)
36741,2013-2017,Hawke's Bay,Native,Stratified,1120.54,20.93,51475,,,2799994,6199151,0.006619,A,FALSE,3.308852,B,FALSE,7.837993,329.1657,B,750,FALSE,12.12116,B,FALSE,3.935071,Mesotrophic (average)
36742,2013-2017,Hawke's Bay,Native,Stratified,1299.87,22.7,86049.31,,,2799781,6199341,0.006458,A,FALSE,2.977053,B,FALSE,7.837993,322.4407,B,750,FALSE,11.97199,B,FALSE,3.759887,Mesotrophic (average)
36776,2013-2017,Hawke's Bay,Pastoral,Polymictic,583.9,14.67,17853.56,,,2812896,6199568,0.009438,A,FALSE,6.415493,C,FALSE,5.11331,367.8257,B,800,FALSE,21.15702,C,FALSE,4.171567,Eutrophic (poor)
36783,2013-2017,Hawke's Bay,Native,Stratified,797.23,17.39,19862.63,,,2781162,6207369,0.007214,A,FALSE,2.999657,B,FALSE,7.827788,307.9861,B,750,FALSE,11.39939,B,FALSE,3.880029,Mesotrophic (average)
36809,2013-2017,Hawke's Bay,Pastoral,Polymictic,484.48,13.26,14955.75,,,2820405,6180861,0.007181,A,FALSE,6.337217,C,FALSE,3.440533,526.8225,C,800,FALSE,17.31826,B,FALSE,4.049235,Eutrophic (poor)
36889,2013-2017,Hawke's Bay,Pastoral,Stratified,1041.27,20.11,41700.38,,,2819543,6189479,0.00932,A,FALSE,7.615197,C,FALSE,3.651171,528.1314,C,750,FALSE,22.1131,C,FALSE,4.255986,Eutrophic (poor)
36891,2013-2017,Hawke's Bay,Pastoral,Stratified,777.86,17.16,17091,,,2820332,6188961,0.009535,A,FALSE,7.29622,C,FALSE,3.507387,553.5776,C,750,FALSE,23.06157,C,FALSE,4.276253,Eutrophic (poor)
36910,2013-2017,Hawke's Bay,Pastoral,Stratified,974.93,19.4,20540.69,,,2819668,6189863,0.009196,A,FALSE,7.489334,C,FALSE,3.838257,445.0008,C,750,FALSE,20.91062,C,FALSE,4.198133,Eutrophic (poor)
36911,2013-2017,Hawke's Bay,Pastoral,Stratified,844.08,17.94,19867.56,,,2820223,6189996,0.009293,A,FALSE,7.466602,C,FALSE,3.808668,484.1786,C,750,FALSE,21.86838,C,FALSE,4.224237,Eutrophic (poor)
36918,2013-2017,Hawke's Bay,Pastoral,Polymictic,519.72,13.77,10432,,,2822791,6189939,0.018002,A,FALSE,6.435859,C,FALSE,3.488233,520.2992,C,800,FALSE,21.19481,C,FALSE,4.231662,Eutrophic (poor)
36950,2013-2017,Hawke's Bay,Pastoral,Stratified,856.14,18.08,35940.13,1006,ELANDS Lake,2833835,6202010,0.009056,A,FALSE,7.687581,C,FALSE,3.236248,437.9598,C,750,FALSE,20.43275,C,FALSE,4.151735,Eutrophic (poor)
36959,2013-2017,Hawke's Bay,Pastoral,Stratified,1535.83,24.86,41692,,,2842965,6183626,0.031213,B,FALSE,4.54027,B,FALSE,1.755595,787.9958,D,750,TRUE,19.63781,B,FALSE,4.30295,Eutrophic (poor)
36960,2013-2017,Hawke's Bay,Urban area,Stratified,2790.18,34.42,150777,,,2843228,6184764,0.041707,B,FALSE,5.224794,C,FALSE,1.751069,843.0819,D,750,TRUE,22.0359,C,FALSE,4.368263,Eutrophic (poor)
36966,2013-2017,Hawke's Bay,Pastoral,Stratified,741.86,16.72,12629.69,,,2846139,6197563,0.015467,A,FALSE,4.883501,B,FALSE,1.893457,676.9126,C,750,FALSE,19.70809,B,FALSE,4.185622,Eutrophic (poor)
36979,2013-2017,Hawke's Bay,Pastoral,Stratified,928.84,18.9,33015.88,,,2845602,6211379,0.009798,A,FALSE,8.192639,C,FALSE,2.405447,583.9023,C,750,FALSE,23.97747,C,FALSE,4.286394,Eutrophic (poor)
36980,2013-2017,Hawke's Bay,Pastoral,Stratified,1278.32,22.49,100008.3,259,Lake WAIKAPIRO,2846171,6211500,0.010814,A,FALSE,10.79458,C,FALSE,2.391433,681.407,C,750,FALSE,24.70931,C,FALSE,4.405115,Eutrophic (poor)
36981,2013-2017,Hawke's Bay,Pastoral,Stratified,7165.15,57.54,1700000,258,Lake TUTIRA,2846091,6212763,0.007424,A,FALSE,7.114094,C,FALSE,2.7153,457.5778,C,750,FALSE,21.92103,C,FALSE,4.143044,Eutrophic (poor)
37032,2013-2017,Hawke's Bay,Pastoral,Stratified,1017.78,19.87,33654.06,,,2836252,6181249,0.012448,A,FALSE,13.76965,D,TRUE,1.96863,742.9769,C,750,FALSE,27.08949,C,FALSE,4.697852,Eutrophic (poor)
37049,2013-2017,Hawke's Bay,Pastoral,Stratified,854.58,18.06,39180.25,,,2839019,6183552,0.010353,A,FALSE,9.261463,C,FALSE,2.100829,681.801,C,750,FALSE,22.97566,C,FALSE,4.364826,Eutrophic (poor)
37120,2013-2017,Hawke's Bay,Pastoral,Polymictic,496.47,13.43,11493.75,,,2840444,6190356,0.028101,A,FALSE,4.684243,B,FALSE,1.762707,758.6227,C,800,FALSE,19.31359,B,FALSE,4.288244,Eutrophic (poor)
37201,2013-2017,Hawke's Bay,Pastoral,Stratified,624.16,15.22,22029.44,,,2834779,6192714,0.008909,A,FALSE,8.530696,C,FALSE,3.048659,531.4836,C,750,FALSE,22.85825,C,FALSE,4.198499,Eutrophic (poor)
37202,2013-2017,Hawke's Bay,Pastoral,Stratified,679.02,15.93,30138.19,,,2834597,6192948,0.00898,A,FALSE,8.606693,C,FALSE,2.983221,532.7712,C,750,FALSE,22.94575,C,FALSE,4.199124,Eutrophic (poor)
37203,2013-2017,Hawke's Bay,Pastoral,Stratified,706.67,16.28,33561.06,,,2835333,6192801,0.009371,A,FALSE,8.668534,C,FALSE,3.084354,470.8344,C,750,FALSE,20.56217,C,FALSE,4.182275,Eutrophic (poor)
37224,2013-2017,Hawke's Bay,Pastoral,Stratified,1130.69,21.04,57785.06,,,2836048,6193556,0.00855,A,FALSE,8.669629,C,FALSE,3.089321,478.4774,C,750,FALSE,21.76815,C,FALSE,4.199832,Eutrophic (poor)
37255,2013-2017,Hawke's Bay,Pastoral,Polymictic,519.95,13.78,17429.69,,,2829640,6222571,0.008732,A,FALSE,3.590074,B,FALSE,5.633473,311.7725,B,800,FALSE,12.44543,B,FALSE,3.871931,Mesotrophic (average)
37268,2013-2017,Bay of Plenty,Pastoral,Stratified,4377.89,43.99,402020.6,,,2804131,6243234,0.004984,A,FALSE,1.817916,A,FALSE,3.997739,288.0642,B,750,FALSE,7.416586,A,FALSE,3.23619,Mesotrophic (average)
37274,2013-2017,Hawke's Bay,Pastoral,Stratified,663.92,15.74,11310.94,,,2809703,6249185,0.005982,A,FALSE,3.713422,B,FALSE,8.844879,365.5542,C,750,FALSE,13.83858,B,FALSE,3.980731,Mesotrophic (average)
37296,2013-2017,Hawke's Bay,Exotic forest,Polymictic,526.5,13.87,13083.81,,,2850400,6229329,0.008112,A,FALSE,6.134651,C,FALSE,5.200538,323.7435,B,800,FALSE,17.73664,B,FALSE,4.033396,Eutrophic (poor)
37414,2013-2017,Hawke's Bay,Pastoral,Stratified,734.88,16.63,11845.81,,,2860880,6221383,0.009897,A,FALSE,8.852801,C,FALSE,4.136771,553.6168,C,750,FALSE,26.72692,C,FALSE,4.338585,Eutrophic (poor)
37482,2013-2017,Hawke's Bay,Exotic forest,Stratified,763.92,16.99,11063.94,,,2856547,6234692,0.007967,A,FALSE,5.765604,C,FALSE,5.352817,348.9812,B,750,FALSE,21.60229,C,FALSE,4.053269,Eutrophic (poor)
37529,2013-2017,Hawke's Bay,Pastoral,Stratified,1527.95,24.79,93285.63,231,Lake ROTONGAIO(2),2857702,6243377,0.006142,A,FALSE,5.144324,C,FALSE,5.320451,306.2323,B,750,FALSE,18.56335,B,FALSE,3.946848,Mesotrophic (average)
37530,2013-2017,Hawke's Bay,Pastoral,Stratified,1579.58,25.24,145552.3,233,Lake ROTOROA(5),2859174,6242836,0.006874,A,FALSE,5.256103,C,FALSE,5.48152,322.7935,B,750,FALSE,21.35189,C,FALSE,3.899846,Mesotrophic (average)
37534,2013-2017,Hawke's Bay,Pastoral,Stratified,4324.93,43.7,438196.5,232,Lake ROTONUIAHA,2860065,6242889,0.00607,A,FALSE,4.978008,B,FALSE,5.338069,266.4199,B,750,FALSE,18.77506,B,FALSE,3.501976,Mesotrophic (average)
37549,2013-2017,Hawke's Bay,Pastoral,Polymictic,571.35,14.5,13200.38,,,2859734,6247071,0.008136,A,FALSE,5.400402,C,FALSE,4.477297,365.0981,B,800,FALSE,19.18783,B,FALSE,3.966591,Mesotrophic (average)
37589,2013-2017,Hawke's Bay,Exotic forest,Stratified,617.27,15.13,10867.63,,,2865869,6225275,0.009104,A,FALSE,7.353078,C,FALSE,3.766127,426.6092,C,750,FALSE,23.39524,C,FALSE,4.159198,Eutrophic (poor)
37603,2013-2017,Hawke's Bay,Pastoral,Stratified,1069.73,20.41,37299.5,,,2890865,6228503,0.015492,A,FALSE,7.034564,C,FALSE,1.637,693.493,C,750,FALSE,24.65714,C,FALSE,4.403757,Eutrophic (poor)
37607,2013-2017,Hawke's Bay,Pastoral,Stratified,4464.52,44.47,468574,,,2897771,6229820,0.017852,A,FALSE,5.653278,C,FALSE,1.785211,542.4584,C,750,FALSE,13.589,B,FALSE,3.893183,Mesotrophic (average)
37608,2013-2017,Hawke's Bay,Pastoral,Stratified,641.93,15.45,15810.5,,,2899200,6229305,0.017407,A,FALSE,4.687432,B,FALSE,1.727501,635.2938,C,750,FALSE,15.16821,B,FALSE,4.235867,Eutrophic (poor)
37609,2013-2017,Hawke's Bay,Pastoral,Stratified,2434.5,31.95,169157.6,,,2899451,6229833,0.029064,A,FALSE,5.724732,C,FALSE,1.820499,660.2511,C,750,FALSE,16.17289,B,FALSE,4.357056,Eutrophic (poor)
37621,2013-2017,Hawke's Bay,Pastoral,Stratified,965.15,19.3,17735.38,,,2890622,6236724,0.031731,B,FALSE,5.014378,C,FALSE,1.191655,1107.314,D,750,TRUE,20.4853,C,FALSE,4.676675,Eutrophic (poor)
37622,2013-2017,Hawke's Bay,Pastoral,Polymictic,546.49,14.15,10240.38,,,2890660,6237140,0.018506,A,FALSE,7.615323,C,FALSE,1.142343,1096.529,D,800,TRUE,23.8923,C,FALSE,4.893698,Eutrophic (poor)
37649,2013-2017,Hawke's Bay,Pastoral,Stratified,1214.33,21.87,53459.19,,,2932498,6226709,0.013045,A,FALSE,4.374059,B,FALSE,2.592292,603.4255,C,750,FALSE,18.75418,B,FALSE,3.976235,Mesotrophic (average)
37660,2013-2017,Hawke's Bay,Pastoral,Stratified,945.68,19.09,10964.81,,,2937340,6218393,0.01707,A,FALSE,6.086434,C,FALSE,3.22153,576.0791,C,750,FALSE,21.19059,C,FALSE,4.279689,Eutrophic (poor)
37663,2013-2017,Hawke's Bay,Pastoral,Stratified,661.2,15.7,10473.31,,,2939112,6218524,0.016735,A,FALSE,6.114493,C,FALSE,3.685615,448.8477,C,750,FALSE,19.28883,B,FALSE,4.04345,Eutrophic (poor)
37665,2013-2017,Hawke's Bay,Pastoral,Stratified,821.63,17.68,13403,,,2936988,6220233,0.016874,A,FALSE,5.01553,C,FALSE,3.399029,511.2647,C,750,FALSE,19.64889,B,FALSE,4.099783,Eutrophic (poor)
